Date,Open,High,Low,Close,Volume
1991-04-05,110.84021,111.25013,110.03064,110.44055,18312
1991-04-08,110.03064,111.41409,110.03064,111.08616,25405
1991-04-09,111.08616,111.41409,109.62072,109.62072,30134
1991-04-10,109.22106,109.38503,108.00157,108.41148,28361
1991-04-11,109.62072,109.62072,107.02803,107.83761,47277
1991-04-12,107.59166,108.15529,107.02803,107.4277,26588
1991-04-15,107.91959,108.64718,107.83761,108.41148,33090
1991-04-16,108.41148,108.41148,107.27398,107.50968,35454
1991-04-17,108.41148,108.64718,108.00157,108.00157,22450
1991-04-18,108.41148,108.41148,107.59166,108.15529,25405
1991-04-19,107.59166,107.83761,106.78208,106.78208,12401
1991-04-22,105.97251,106.38242,104.35336,104.35336,25997
1991-04-23,104.75302,105.97251,104.75302,105.5626,24223
1991-04-24,105.5626,105.80854,103.94344,104.58905,39001
1991-04-25,105.16293,105.97251,104.58905,104.75302,43730
1991-04-26,104.58905,105.97251,104.58905,105.16293,32499
1991-04-29,105.80854,107.192,105.80854,106.61812,54370
1991-04-30,105.97251,106.78208,105.5626,106.38242,21859
1991-05-02,106.61812,108.81115,106.38242,108.81115,46094
1991-05-03,108.81115,109.62072,108.81115,109.0571,39001
1991-05-06,108.41148,108.64718,108.15529,108.64718,11219
1991-05-07,108.81115,109.22106,108.49347,108.64718,15357
1991-05-08,108.41148,108.41148,106.78208,106.78208,16539
1991-05-10,107.59166,107.83761,107.192,107.34571,11810
1991-05-13,106.38242,107.59166,106.38242,107.02803,27770
1991-05-14,107.02803,107.192,105.5626,105.5626,24814
1991-05-15,105.80854,106.38242,105.5626,106.38242,20085
1991-05-16,106.38242,107.02803,106.38242,107.02803,10628
1991-05-17,106.78208,106.78208,105.97251,106.05449,11219
1991-05-21,106.38242,108.41148,106.38242,108.41148,27179
1991-05-22,109.22106,110.1946,108.81115,109.22106,57325
1991-05-23,109.62072,110.1946,109.22106,110.1946,15357
1991-05-24,109.38503,112.70531,109.38503,112.0597,32499
1991-05-27,112.22367,112.86928,112.0597,112.70531,18903
1991-05-28,112.86928,113.27919,111.64979,112.86928,31317
1991-05-29,113.67885,114.08877,108.00157,108.41148,70921
1991-05-31,108.81115,109.22106,108.64718,108.64718,28952
1991-06-03,108.5652,108.5652,107.02803,107.192,6490
1991-06-04,106.61812,107.02803,105.5626,105.80854,21268
1991-06-05,106.12622,107.34571,106.12622,107.192,29543
1991-06-06,107.34571,108.00157,106.7001,107.02803,21268
1991-06-07,107.02803,107.27398,106.12622,106.12622,17130
1991-06-10,105.97251,106.61812,105.80854,106.61812,5899
1991-06-11,107.192,107.83761,106.78208,107.83761,69739
1991-06-12,107.59166,107.83761,106.38242,106.38242,37228
1991-06-13,106.61812,106.78208,105.5626,105.97251,17721
1991-06-14,106.78208,107.02803,105.97251,106.12622,10037
1991-06-17,106.78208,107.192,105.80854,105.80854,19494
1991-06-18,105.80854,106.12622,104.99897,106.12622,12401
1991-06-19,105.31665,105.5626,102.72395,102.72395,30134
1991-06-20,103.28758,103.94344,103.2056,103.53353,15357
1991-06-21,104.09716,105.16293,104.09716,104.99897,14174
1991-06-24,104.75302,104.75302,102.47801,102.72395,20677
1991-06-25,102.55999,103.13387,102.32429,102.72395,18312
1991-06-26,102.9699,103.13387,100.2901,100.2901,26588
1991-06-27,100.2901,100.93981,99.06754,100.2901,31908
1991-06-28,99.47438,99.47438,97.44429,98.66173,25405
1991-07-01,98.66173,99.06754,98.17496,98.17496,21859
1991-07-02,98.90562,98.90562,96.22582,96.63164,15357
1991-07-03,96.63164,96.63164,95.4142,95.4142,21859
1991-07-04,95.82001,96.63164,95.82001,96.55068,20085
1991-07-05,96.63164,97.03848,96.22582,96.22582,14174
1991-07-08,95.4142,95.90097,95.4142,95.82001,7081
1991-07-09,96.63164,97.8501,96.4687,97.68716,10037
1991-07-10,97.8501,100.11999,97.44429,100.04006,28952
1991-07-11,99.88019,99.88019,98.90562,99.47438,18903
1991-07-12,100.2901,100.5299,99.88019,100.2901,39592
1991-07-15,100.68977,100.93981,100.04006,100.44997,21268
1991-07-16,99.96012,99.96012,98.90562,98.90562,14174
1991-07-17,98.49879,98.66173,98.01202,98.49879,24223
1991-07-18,98.01202,98.01202,97.68716,97.68716,5899
1991-07-19,98.49879,98.90562,98.25591,98.41783,18312
1991-07-22,98.01202,99.88019,97.8501,99.64039,33681
1991-07-23,100.04006,100.04006,99.47438,100.04006,29543
1991-07-24,99.72032,99.72032,98.25591,98.66173,27179
1991-07-25,98.90562,99.06754,98.25591,98.25591,39592
1991-07-26,98.66173,99.23048,97.52525,98.01202,55552
1991-07-29,97.8501,98.49879,97.44429,98.25591,22450
1991-07-30,98.66173,99.88019,98.66173,99.88019,24223
1991-07-31,100.04006,102.55999,100.04006,102.32429,78014
1991-08-01,103.13387,104.35336,102.55999,103.05188,43139
1991-08-02,102.32429,104.35336,101.91028,103.94344,18312
1991-08-05,104.09716,104.99897,104.09716,104.09716,14765
1991-08-06,104.35336,104.58905,103.86146,104.27137,52596
1991-08-07,104.75302,106.61812,104.58905,106.61812,52005
1991-08-08,106.38242,106.94605,105.80854,105.97251,39592
1991-08-09,105.5626,106.38242,105.5626,106.12622,24814
1991-08-12,105.5626,105.97251,104.99897,104.99897,14765
1991-08-13,105.97251,106.78208,105.80854,106.78208,19494
1991-08-14,107.192,107.34571,106.30044,106.86407,30134
1991-08-15,107.11001,107.192,106.61812,106.78208,8263
1991-08-16,106.61812,106.61812,105.80854,105.97251,32499
1991-08-19,100.2901,100.68977,90.94821,92.16565,104023
1991-08-20,94.60155,95.4142,94.19574,94.60155,50823
1991-08-21,95.4142,101.50037,94.84545,100.5299,208649
1991-08-22,100.68977,102.32429,100.68977,101.50037,63236
1991-08-23,100.68977,102.72395,100.2901,102.72395,25405
1991-08-26,101.91028,104.09716,101.91028,103.36957,47277
1991-08-27,103.94344,104.35336,102.72395,103.13387,29543
1991-08-28,102.55999,103.13387,102.55999,102.9699,18903
1991-08-29,103.77948,103.86146,102.72395,102.72395,29543
1991-08-30,102.79569,102.79569,102.0681,102.32429,4126
1991-09-02,102.72395,103.53353,102.72395,103.53353,23632
1991-09-03,103.28758,104.35336,103.28758,104.09716,109343
1991-09-04,103.94344,103.94344,103.13387,103.28758,25405
1991-09-05,102.9699,103.86146,102.72395,103.77948,15357
1991-09-06,103.77948,103.77948,103.28758,103.28758,15357
1991-09-09,103.13387,103.13387,101.09968,101.17961,26588
1991-09-10,100.37004,100.37004,98.90562,99.31246,37228
1991-09-11,99.47438,100.5299,99.47438,100.11999,20085
1991-09-12,100.44997,101.09968,100.2901,100.2901,38410
1991-09-13,100.68977,101.09968,99.88019,99.88019,24814
1991-09-16,100.2901,100.2901,98.98658,98.98658,31317
1991-09-17,99.1485,99.31246,98.41783,99.06754,33681
1991-09-18,98.90562,99.23048,97.44429,97.68716,25997
1991-09-19,97.8501,98.25591,97.20039,98.25591,20677
1991-09-20,98.01202,98.01202,97.03848,97.11943,40183
1991-09-23,97.44429,97.68716,97.11943,97.68716,15357
1991-09-24,97.68716,98.90562,97.44429,98.74268,44912
1991-09-25,99.06754,99.31246,98.25591,98.41783,64419
1991-09-26,98.49879,98.49879,96.95649,97.20039,33681
1991-09-27,97.11943,97.11943,96.63164,96.79355,14174
1991-09-30,97.03848,97.03848,95.49516,95.65707,8854
1991-10-01,96.4687,96.63164,95.98193,96.22582,32499
1991-10-02,96.4687,97.44429,95.82001,97.20039,52596
1991-10-04,96.63164,97.76914,96.63164,97.68716,30134
1991-10-07,96.87451,97.44429,96.63164,96.87451,24223
1991-10-08,97.03848,98.01202,97.03848,97.20039,27179
1991-10-09,97.20039,97.44429,96.4687,96.95649,36045
1991-10-10,96.63164,97.68716,95.65707,97.11943,50823
1991-10-11,97.8501,98.25591,96.87451,97.44429,36045
1991-10-14,97.44429,97.8501,97.20039,97.8501,12992
1991-10-15,98.25591,99.06754,98.25591,98.90562,31908
1991-10-16,99.06754,99.56046,98.49879,98.66173,41365
1991-10-17,98.66173,99.06754,98.17496,98.41783,44321
1991-10-18,97.8501,98.58077,97.52525,98.58077,27179
1991-10-21,98.49879,99.06754,98.25591,98.66173,25997
1991-10-22,98.49879,99.88019,98.33687,99.23048,26588
1991-10-23,99.47438,100.68977,99.47438,100.04006,25997
1991-10-24,100.04006,100.68977,99.96012,99.96012,16539
1991-10-25,99.47438,99.88019,99.47438,99.72032,12992
1991-10-28,99.56046,99.88019,98.17496,99.88019,13583
1991-10-29,100.2901,102.0681,100.04006,101.50037,79788
1991-10-30,101.91028,102.55999,101.25954,101.91028,66192
1991-10-31,101.75041,101.75041,101.09968,101.50037,17130
1991-11-01,101.09968,101.09968,100.2901,100.2901,15948
1991-11-04,100.2901,100.68977,99.88019,99.88019,17721
1991-11-05,99.88019,100.68977,99.88019,100.2901,43139
1991-11-06,100.2901,100.93981,100.21017,100.5299,34863
1991-11-07,100.5299,101.09968,100.5299,101.09968,15357
1991-11-08,101.91028,103.94344,101.50037,103.94344,79788
1991-11-11,103.77948,103.77948,100.68977,101.25954,57916
1991-11-12,101.91028,102.9699,101.01975,101.75041,104023
1991-11-13,101.91028,101.91028,100.68977,101.3405,31908
1991-11-14,101.25954,101.91028,100.93981,101.91028,16539
1991-11-15,101.91028,101.98611,101.50037,101.83035,20085
1991-11-18,97.8501,100.5299,97.8501,100.04006,32499
1991-11-19,100.2901,100.2901,98.49879,98.49879,30725
1991-11-21,99.06754,100.2901,98.90562,100.2901,21268
1991-11-22,100.5299,100.5299,99.96012,99.96012,15948
1991-11-25,99.47438,99.47438,98.74268,99.47438,8854
1991-11-26,99.72032,100.60983,99.72032,100.2901,18903
1991-11-27,100.93981,101.09968,99.72032,99.72032,23632
1991-11-28,99.72032,100.21017,99.23048,100.04006,21268
1991-11-29,99.88019,99.88019,97.8501,99.06754,40183
1991-12-02,97.44429,97.68716,96.63164,97.52525,18903
1991-12-03,98.49879,98.66173,97.8501,98.66173,20677
1991-12-04,98.98658,99.88019,97.8501,97.8501,49641
1991-12-05,98.66173,98.66173,97.8501,98.66173,20085
1991-12-06,98.66173,98.66173,98.25591,98.66173,20677
1991-12-09,98.25591,99.1485,98.25591,99.1485,23041
1991-12-10,98.25591,98.49879,98.01202,98.25591,9445
1991-12-11,98.01202,98.25591,97.68716,98.25591,24814
1991-12-12,98.66173,98.66173,97.8501,98.41783,23632
1991-12-13,98.49879,98.58077,98.33687,98.58077,17721
1991-12-16,98.01202,98.17496,98.01202,98.17496,4126
1991-12-17,98.01202,98.58077,98.01202,98.49879,35454
1991-12-18,98.49879,99.06754,98.49879,98.66173,17721
1991-12-19,98.90562,98.90562,97.8501,98.49879,28952
1991-12-20,98.25591,98.25591,97.44429,98.01202,21268
1991-12-23,97.68716,98.01202,97.6062,97.8501,10037
1991-12-27,99.47438,100.04006,98.98658,99.64039,19494
1991-12-30,100.04006,100.5299,99.96012,100.2901,9445
1992-01-02,101.50037,101.98611,100.93981,101.75041,27179
1992-01-03,102.0681,103.2056,102.0681,102.79569,52005
1992-01-06,103.53353,103.77948,103.13387,103.13387,31908
1992-01-07,103.36957,103.36957,102.72395,103.13387,28361
1992-01-08,102.72395,102.72395,101.98611,102.0681,37819
1992-01-09,102.32429,103.53353,102.32429,103.53353,38410
1992-01-10,103.28758,104.75302,103.28758,104.35336,80970
1992-01-13,103.53353,104.99897,103.53353,104.09716,56143
1992-01-14,104.58905,104.67104,104.27137,104.35336,29543
1992-01-15,104.99897,105.5626,104.75302,105.16293,58508
1992-01-16,105.31665,105.31665,104.42509,104.42509,21268
1992-01-17,104.75302,105.08095,103.94344,104.09716,40183
1992-01-20,104.09716,106.78208,103.94344,106.78208,144810
1992-01-21,107.192,107.192,105.16293,105.89053,112890
1992-01-22,105.16293,105.97251,104.75302,105.16293,68556
1992-01-23,105.97251,106.12622,104.35336,104.99897,75650
1992-01-24,104.09716,105.16293,104.09716,104.58905,62054
1992-01-27,104.75302,105.16293,104.35336,105.16293,65601
1992-01-28,105.16293,105.16293,104.27137,104.75302,47277
1992-01-29,104.99897,105.31665,104.42509,105.16293,47277
1992-01-30,104.09716,105.31665,104.09716,105.16293,39001
1992-01-31,105.5626,107.34571,105.24491,106.78208,143627
1992-02-03,106.78208,108.08355,106.30044,106.53614,114072
1992-02-04,106.30044,106.30044,105.5626,105.80854,56734
1992-02-05,106.12622,106.12622,105.31665,105.31665,35454
1992-02-06,105.97251,106.61812,104.75302,105.16293,65601
1992-02-07,105.16293,105.97251,104.99897,105.80854,30134
1992-02-10,105.39863,105.65483,105.16293,105.65483,12992
1992-02-11,105.80854,105.97251,105.24491,105.5626,40183
1992-02-12,105.31665,105.5626,104.99897,105.5626,36637
1992-02-13,105.72656,105.72656,105.16293,105.31665,10628
1992-02-14,105.16293,105.16293,104.835,105.16293,20677
1992-02-17,105.16293,105.31665,104.835,105.31665,23632
1992-02-18,105.16293,106.7001,105.16293,106.12622,95747
1992-02-19,105.97251,106.38242,105.16293,105.80854,62645
1992-02-20,105.97251,107.192,105.89053,107.192,62645
1992-02-21,107.192,107.192,106.53614,106.61812,62054
1992-02-24,106.53614,107.34571,106.53614,106.78208,24223
1992-02-25,107.02803,107.4277,105.65483,105.72656,44321
1992-02-26,106.12622,107.34571,106.12622,107.192,61463
1992-02-27,107.59166,108.41148,107.34571,107.34571,101659
1992-02-28,107.34571,109.0571,107.34571,108.49347,164316
1992-03-02,108.81115,108.97511,108.08355,108.15529,65010
1992-03-03,108.3295,110.11262,108.15529,109.86667,132987
1992-03-04,110.1946,110.44055,108.64718,108.81115,67965
1992-03-05,109.0571,109.22106,108.41148,108.5652,58508
1992-03-06,108.41148,108.41148,107.59166,107.83761,25997
1992-03-09,107.59166,108.41148,107.59166,108.08355,24223
1992-03-10,108.41148,108.64718,108.00157,108.41148,33681
1992-03-11,108.41148,108.41148,107.68389,107.83761,23041
1992-03-12,107.83761,107.83761,107.02803,107.02803,28361
1992-03-13,107.34571,107.34571,107.02803,107.11001,28952
1992-03-16,106.78208,106.78208,105.89053,106.20821,17721
1992-03-17,106.53614,107.02803,106.53614,107.02803,14765
1992-03-18,107.11001,107.27398,106.78208,106.78208,36637
1992-03-19,106.78208,106.78208,106.4644,106.4644,31908
1992-03-20,106.38242,106.78208,106.38242,106.53614,26588
1992-03-23,106.4644,106.4644,104.35336,104.35336,39001
1992-03-24,104.09716,104.58905,103.77948,104.35336,65601
1992-03-25,104.67104,104.75302,104.09716,104.35336,24814
1992-03-26,104.09716,104.67104,103.77948,103.94344,29543
1992-03-27,103.77948,103.77948,103.2056,103.2056,24814
1992-03-30,102.32429,103.94344,102.24231,103.94344,37819
1992-03-31,103.53353,103.77948,103.45155,103.77948,18312
1992-04-01,103.53353,103.53353,102.72395,103.2056,39001
1992-04-02,103.53353,103.94344,103.53353,103.77948,39001
1992-04-03,103.53353,103.6975,103.53353,103.6975,5899
1992-04-06,103.28758,105.80854,103.28758,105.5626,45503
1992-04-07,105.31665,106.7001,105.31665,106.38242,74468
1992-04-08,105.16293,106.38242,105.08095,105.5626,59690
1992-04-09,105.31665,107.59166,105.31665,107.59166,79788
1992-04-10,108.64718,108.81115,108.15529,108.41148,124121
